;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Natalie Portman nasceu nos Estados Unidos?;13026780560;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1239040985;1232760470;1266569095;1220627861;1324358543;1310898491;1215475761;1273819228;1424225305;1403924582;2683179611;2178969337;1276569606;1253926708;1734043362;1439284725;9224662960;4899231020;1302766110;1312949011;2288794627;1709134138;42763735903;32746739765;1298305321;1264379298;2963276477;1857765021;139509661063;142230438953;1314478774;1319894462;5775652883;3053435144;134331796502;135571325219;1389766609;1300847643;10562254414;5936310564;132407962132;134225827762;1411183211;1440706982;38506709998;12658735671;130757562649;152730871735;1494400308;1398434941;140217212125;20490856595;130726357763;296017708266;1580781617;1753889704;140577799587;36653610737;139803294419;146143736841;1997213690;2074214599;133126808301;140100688600;141568902115;132550538219
Mostre os netos de Elvis Presley.;33896015720;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;34920686564;34060016595;34472059828;34201300031;35232224733;34170696669;34324130245;33722907744;33842246318;34549633018;35410306787;34904191249;33609508649;34283780811;35120488071;35073814461;40468400865;41038052249;35053390633;34359312663;35172581629;35580298161;73940597164;73239062179;34184682947;33996339807;35510476066;35339353560;143905982624;129632858178;34535567307;35137835324;38038060646;38689135148;131092475826;126490813030;35093502774;33721768667;42223058011;42790966766;141822331866;130086410857;34575106393;34857448531;68043984188;66533046916;143851164998;156964401269;34614648587;35167514602;125045825971;130750539904;126264610424;131752352696;34604675522;35034763566;136199793418;137046252909;137646579246;126616303771;34745896567;34587557946;136063426299;131603000968;137906131413;125427654697
Quais filmes protagonizados por Mickey Rourke foram dirigidos por Guy Ritchie?;140026895872;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1403789377;1360737673;1405741338;1418368139;1470688605;1476953376;1372112454;1365947718;1624310659;1444210906;2839611358;2156811564;1392121458;1384278099;1948782612;1601844864;11465268257;4486644986;1402877710;1381119817;2516145401;1894514596;48866498392;12064447572;1421353795;1409210153;3413172970;2187078886;135585255370;23930963970;1446865748;1432862890;6317750654;3544970972;133166499124;123530967594;1482304768;1537528289;11544706238;6072486367;132461604081;133288959717;1619594625;1511576765;37451162696;13144839424;144430470973;133245502688;1638460938;1526200098;141203976191;24271432984;140310833182;122751059771;1717515639;1642631218;148526602435;43531192585;148703517763;125892108326;2129060402;2107829682;132388697710;141408675320;131682949454;141690627211
Quando morreu o criador de Drácula?;44273915008;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;40439368060;40314665626;41038372459;40422045123;41258225019;40281207887;40868210629;40930240564;40490312270;40193588205;42492791955;42594131909;42099403820;40272613918;40742972705;40968707906;47228123181;48288476781;40001949751;40058503120;41538149919;41403089858;79846742022;83069572686;40219470120;40137624908;42029403142;41322729266;136884513745;137392867263;40344043697;39977299705;43706481571;44986597384;135556267390;136356931264;41378554354;40240259523;47574829419;46701805881;137532113320;137228879520;41218053785;40234985057;75318554308;53639017295;145636419908;130519967517;41252314229;40653230692;129619658270;72112403909;136656144249;145055310908;40692529095;40434421539;125758150692;88728260912;136803960506;128609388420;41909504348;40758832011;136945348523;125927621356;134669691868;132795996308
De que país vem o criador de Miffy?;14633294243;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;1353830339;1402280947;1442908086;1389435246;1458910285;1433810982;1396511237;1437335492;1579138186;1449108759;2811586969;2050063047;1426369969;1401235795;1963742786;1645173495;10300222852;6302697854;1401100762;1398392537;2496820572;1842187750;44833317800;33613769111;1408369168;1426552668;3271225122;2055701443;142322307542;142535524376;1445016370;1426087702;6255008025;2255383331;136035226889;144839461643;1432242887;1428499058;12328560466;2641425072;129404397221;134240797566;1465658388;1408349642;38885106708;10392441805;142321590379;140433202008;1466337656;1464492396;135248559309;31330695578;164163482557;117968080447;1516410366;1513577251;142001197805;49021841095;138976868781;136514921165;1697607023;1548398033;139963890487;141361586455;138137109167;162133616285
Qual é o nome verdadeiro do Batman?;23310583407;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;5069087472;5069707513;5137435074;5015147023;5209574860;5124736727;5034275774;5087716742;5394875529;5357132358;6455410846;6012618253;5135107343;5063583666;5665292114;5457641953;13270128987;11530645011;5171712860;5167355656;6139928327;5908035956;69458062943;44911909898;5118138740;5186308492;6724306137;6480857781;132550301380;131833426976;5220009458;5178620640;9531996694;9008413903;130070073376;132344142703;5284546662;5232598407;14149129494;11862414955;133491694083;131394037794;5290623063;5203530093;44007782021;18955396914;158996921055;183564577081;5342131066;5292485243;138012619635;36972455401;143449724647;142171287466;5289488415;5424135238;134354899221;48169354826;141731820593;129926459167;5339244878;5444835569;135985482417;130601324520;148971256950;142051942394
Que forma de governo a Rússia possui?;16490457645;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;5133855572;5016103343;5154869140;5162920890;5143942849;5095369064;5185355766;5092004339;5273303146;5208386456;6210852359;6282090008;5174892266;5047864885;5629977669;5565643724;12181025004;12114696298;5152657866;5106817573;6114506087;6002047304;61528712513;61579330146;5295967273;5151947232;6463104485;6329113229;135572515745;134633413541;5077625282;5085793175;9328443259;9030815797;140028336254;141543985014;5162680506;5543176611;13354237796;12573949081;130774270475;135164896278;5155087162;5154652571;42385885608;38691704456;145816155825;114200191199;5320273917;5267521174;142837528543;130444147184;130475699732;133781114776;5526735791;5409604109;134783403571;148687055628;131650092959;142969478728;5448379268;4737963195;135750408592;133692925721;130708880847;142026734137
Quantas companhias foram fundadas pelo fundador do Facebook?;35927526984;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7003414133;7006437111;6954137070;6977341074;7030841608;7049901467;7153194889;7114630749;7205407247;5526173470;8390203050;7815155047;7110648539;5993519781;7583030032;7354307139;14867975709;9405703728;7107500041;7021160044;8010722393;7478342412;50558441268;14321995264;7069732798;7101521483;8549161560;7657284821;134856292308;25537152700;7254381522;7145948265;11025090345;7913200942;134134495460;75910793747;7322165759;7107672044;15443182557;8479905427;132150730784;128816351581;7099723765;7291851497;43577151770;11686240779;185074985867;166312537871;7245171029;7226428953;132723569047;44024559844;133558544847;141456754778;7209302598;7360489407;140640476969;149326215987;131989446969;127174498138;7275649831;7315486735;136790775539;142783149867;135862812135;147158784538
Liste todas as gravadoras canadenses de música Grunge.;18097527716;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;17435323138;17530898641;17640119694;18082781016;18102502443;17517213689;17601510038;17744808690;18003836851;17940704047;19415730711;18945149879;17669973621;17859041963;18516464918;18379077046;26059543364;24770046301;18138950853;18093467099;18559804686;19041560013;59539689692;75029988997;17452171493;17400498455;19575100805;19435148836;143423865534;122801363784;17490810443;18442876276;15813579335;21090308440;131812619698;134259827862;18247641289;17953140405;25782414001;25152161517;149095446183;130269941230;18012735830;17917493228;53149395191;52065041702;481688289627;151731622521;18282150410;17938953880;133968138126;130399381132;144282811824;135363897461;18469061356;18658450259;133409743061;135785159776;125335585474;131974700293;18499486926;18733983250;122191371026;131011103323;133829335391;134326236175
Quantos filhos Benjamim Franklin teve?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Liste os filhos de Margaret Thatcher.;2459179965;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;2516004785;2546092599;2527045603;2492825341;2551218366;2558778335;2507361620;2589709209;2695187219;2670357924;3741854837;3712135736;2546836868;2557013531;2971871088;3013230850;9387683491;9377147630;2563131168;2575358758;3488348308;3441690830;58131444407;42880237588;2561540682;2581720216;4036149780;3907917150;143548478870;138924389800;2617833650;2631005357;6450220438;6553478797;144671291245;136300828471;2618842514;2625660654;11378351018;10117746521;146287628431;145752928839;2645004020;2679522777;38942762980;19846155321;170045735424;199428846806;2680451100;2907118117;145050527026;40903615722;130347855763;146792409947;2733871409;2734388335;137447558763;69709939361;143668062668;146883200631;2809806706;2712303428;142452959744;134665026027;143609295116;157028759873
De que região é o Melon de Bourgogne?;30580551165;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;3229452163;3312796521;3238658588;3140929302;3312352769;3344907037;3281883579;3119262609;3325835174;3418386485;4309512849;4396778750;3323421792;3283936738;3761169629;3640127093;10405046201;10766915253;3289363245;3285042641;4167338014;4003855948;42851550544;44080954917;3278274160;3141376496;4746572938;4832351616;142644414679;144033758196;3378927475;3388902643;7707913897;7332451528;136025278521;129740061539;3450242455;3393687215;11524034240;13681037972;142822683538;134997545827;3553027518;3545676182;41806561465;38797842467;142625955017;168741886353;3760039990;3781414196;142217659388;134586227860;150611783661;142461970159;3943201947;3910946390;135058430119;143122238039;133315058938;142870507635;4286769564;4236760219;132548828424;134330504680;132367751603;135894242339
Qual é o filho mais velho de Meryl Streep?;15627005115;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;6298160645;6253151320;6143033050;6335286332;6293200545;6260580552;6438531483;6114466425;6410107725;6501773702;7370855552;7411596212;6255554037;6184292862;6693090235;6871370363;13869978773;13759673606;6318153490;6182846514;7152105683;7238306509;50031972403;47740252101;6261334275;6228432538;7607906708;7627866642;134578344026;142166986023;6350253798;6317380448;10280299514;10048916956;131031429475;131189893478;6374034274;6392600516;14653354267;14657335817;131105764469;147249152769;6717638329;6483598916;41667800858;39107669494;143714573634;141648141325;6555123527;6560730230;134738015331;76466694902;138222791124;152405741932;6612036961;6539928452;130889384729;139852444232;131581303659;138356820103;6595120577;6672758487;140460207510;139713810932;144183529754;131192003209
As rãs arborícolas são um tipo de anfíbio?;-1;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Christian Bale atua em Velvet Goldmine?;1118549687;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;853068581;879713119;857750990;858211508;955197401;972381740;860298914;845981853;1088539921;1008612439;2329297152;2257569144;888329073;847827045;1404174610;1310886292;9424046172;9132326660;901833650;887334299;1983592920;1980309271;41495906990;39392671114;937356216;950471023;2698305908;2626343777;134286817334;134284441513;957610686;997109152;5624175516;5726129340;134051969041;134505383673;1043448576;1043296128;11418790122;9918637342;145842541922;145618755178;1072810627;1090212121;39256448086;26636419754;156749009935;157781974785;1094258174;1139319678;142333592163;48943270054;132763198043;137189962302;1083662769;1134952745;131294222907;67268554050;155999355152;161551887097;1142383197;1140416437;141751169165;62543645777;141046012862;152709962610
