;base;base;base;base;base;base;base;base;base;base;base;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all2slm1n;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all3slm1n;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n;all4slm1n
Quando morreu o criador de Drácula?;61363043300;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;53104889512;52857348275;53825443852;52990471584;54026988513;52917817560;53799123957;53645808962;53134784372;53047317349;55203511067;55388736717;54843828081;52990060842;53423597916;53820781741;60030134117;61042453980;52775469941;52786055168;54262812121;54234429811;92429313235;95909652950;53141926333;52995367096;54896338026;54204252592;149652041513;150304774091;53134938326;52784261986;56576228968;57786011251;148505945047;149241616463;54062472155;53046403099;60674935022;59502196054;150489597694;150035037156;54144676797;53157604865;88255979715;66463791882;158442912854;143366540042;54195299225;53369715378;142630743035;84975021775;149649533313;158041344195;53386781293;53122517437;138698333045;101578070384;149543006996;141370141640;54629257377;53595974865;149902737632;138754183785;147733452881;145792355228
De que país vem o criador de Miffy?;23486002046;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;9870159123;9875213888;9898194734;9887829176;9940754606;9888541406;9872002751;9866290648;10002485990;10013263619;11322504173;10381479313;9729871775;9963051379;10474365805;10009290194;18873473259;14672445989;9899026395;9798081974;10906750307;10372402670;53356038946;42144547897;9871606301;9932570466;11770167060;10644614629;150768567110;150905185492;10081343250;9850594894;14769491037;10760958989;144476391344;153229471014;9903369410;9907437256;20963268829;11358745625;137864257363;142784648542;9951489326;9903446811;47433109752;19135341894;150718881634;148882144722;9764244722;9808671417;143739416140;39946429680;172681568803;126457090206;9889410402;9855357362;150319834382;57773429424;147426074254;144901355760;9982414646;10020637658;148399190514;149842315579;146608219745;170585115039
Qual é o nome verdadeiro do Batman?;35953664452;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;15123170447;14981560779;15027561911;14896843967;15138627947;15017675501;15001360069;14946057662;15410310239;15367152694;16625453751;16053314214;15102078954;15133772460;15623819971;15342463642;23367064682;21487521222;15157646127;15056384611;16392704429;16008944122;79550845600;54958315373;15095970226;15155273022;16698378643;16493179356;142715759739;141893728220;15090999916;15208013356;19665093061;18974639549;140151732772;142265599951;15219630711;15294834871;24297672151;21769868852;143545372803;141550381362;15189938024;15179292591;54090588196;28881343982;169038058492;193603205023;15248095036;15240010838;148115090263;47022349251;153529636192;152177104265;15274034692;15341725976;144415750110;58150952189;151701155930;139868941696;15289602062;15507571452;146008880255;140637441196;159027630236;152157635250
Que forma de governo a Rússia possui?;28675242381;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;14435435181;14231070517;14465768457;14458819311;14428608053;14410912838;14376003868;14489062129;14565419747;14456461596;15467718539;15548308772;14430893811;14301573337;14933794172;14790878480;21527350334;21451845599;14473828616;14400674845;15359753084;15383295302;70732261539;70865336069;14575222956;14492181256;15970395900;15782429324;144953272117;143936296639;14394601302;14535975222;18579959804;18289725693;149383318929;150830051384;14484085779;14832069374;22627735208;22038952554;140246116561;144475388622;14501915152;14521382322;51713776732;48041711727;155066571318;123398484936;14738586569;14569278191;152188745443;139787480958;139892542392;143216232440;14839160469;14658381746;144193923561;158023563154;140953875055;152397834134;14730234995;14017117114;145153672837;143171472526;140057133156;151380854314
Quantas companhias foram fundadas pelo fundador do Facebook?;47382310112;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;17524148493;17356053947;17380501084;17411902629;17755079415;17437831001;17400658211;17507424465;17456907188;16127942162;18895950716;18333610297;17486591408;16426660609;18024569719;17728764273;25297999846;19885497425;17580623222;17332266111;18421706748;17860771150;61015241336;24777371652;17514489647;17654710012;19079959777;17969955212;145100080136;36285717324;17765307932;17541109461;21502365521;18502876865;144608015182;86327872743;17638830066;17616895199;25911377422;18974299340;142469671314;139219046863;17421045887;17938618630;54148508501;22272959837;195463637956;176861916559;17652978129;17503827205;143072932285;54321499112;144049858088;151771429154;17549229461;17853186353;151175677242;159767222764;142410540460;137578177323;17588689521;17709034318;147231851236;153147191560;146321736187;157682169368
Liste todas as gravadoras canadenses de música Grunge.;31912501544;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;27926238571;27971370392;28433160114;28524931283;28658859526;28183644757;28168347265;28435805765;28660110862;28509220776;29936104793;29568169597;28319217778;28479544948;29195145713;28776891426;36752526719;35397136278;28797086614;28731881465;29064610235;29790650160;70302029874;85949849075;27942583390;28104547696;30309908926;30146416965;154048709312;133562430729;27956692617;29127546354;26479580225;31824544323;142390574605;144807396051;28719422231;28526370946;36557063923;35826048021;159892378107;140940039475;28614869456;28611796580;63674499761;62743800649;-1;162282293628;28793536231;28460097936;144565970461;141064890642;154983911724;146123480521;29177649568;29379152892;144023888062;146439037120;135865113150;142789155934;29118988477;29319939087;132881836902;141794282636;144402297552;144926707090
Quantos filhos Benjamim Franklin teve?;6384685737;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;6461454947;6447680054;6418092625;6365121173;6416938052;6378637421;6490902736;6559424854;6457431819;6485270307;6367074168;6386571896;6464792610;6581298007;6492150029;6451437909;6363885383;6504051688;6403367616;6464857190;6427337561;6312866731;6400863838;6394769175;6471507252;6479969579;6529513908;6352950326;6374113380;6474058831;6537243901;6385426569;6447608557;6382821952;6451178710;6423671497;6408256379;6440573770;6434152446;6452833596;6378783684;6509143591;6390111075;6348331250;6436569842;6446224129;9633538184;6429737907;6468432787;6428491172;6424175869;6373277503;6464907313;6488852384;6341850163;6453728412;6461295475;6468680607;6378051947;6487164379;6396359830;6310560045;6353134878;6442569391;6457799050;6435529775
Liste os filhos de Margaret Thatcher.;12032280826;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;10819475186;10660615532;10796480468;10625010192;10838808627;10837429404;10916827921;11015157739;11025762455;10944274632;12160578261;12006896985;10840941490;10866359929;11271135651;11326799538;17788435952;17591200365;10711071944;10924432793;11843306727;11656700517;66528853334;51251981821;10866804300;10727834249;12412051073;12259319266;151875491328;147254545449;10975907781;11014671883;14791238453;14828005218;152946123889;144596966914;10910102135;10975283313;19572231633;18453575230;154549796252;154197088753;10883734821;11029585928;47132219739;28051630666;183492723753;207761910419;10913109924;11113919890;153381526431;49172643329;138653651536;155174369138;10978328971;11004059644;145861041777;78115434590;152048680317;155168103964;11144630174;10992667918;150721591498;142993062766;151932270852;165417702728
De que região é o Melon de Bourgogne?;45402286969;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;14831261643;14942522161;14721503440;14539669396;14798340121;14879970993;14825387809;14701281777;14778064379;14884511264;15914612118;15874135592;14748371312;14798379344;15260659833;15151499247;21949100319;22211604152;14950776682;14973136913;15735640145;15725244396;54332396798;55904308214;15042237342;14716556638;16477690422;16598231526;154289588010;155686484963;14995523040;15005875786;19399781347;19006094874;147726966295;141460057014;15071902366;15006430785;23200356273;25345071741;154572055014;146796769397;15232851035;15260785902;53523217384;50599649542;154308039590;180684729729;15434888271;15289863639;153885142170;146369655451;162386668752;154193624127;15706630200;15657013201;146660686733;154790609966;144969555091;154766281628;15868556171;15878000076;144210802536;145963607697;144199361876;147559647397
Qual é o filho mais velho de Meryl Streep?;25679596059;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;16073688298;16174415445;16086084235;16301898726;16201322823;16130720402;16360279188;16074214692;16272730543;16351506018;17338657241;17337658703;16087906234;16057995154;16573642678;16855369123;23773611873;23736910308;16293316591;16153827063;17155639377;17050292505;60008943806;57685199255;16262546639;16146094211;17587390320;17623354213;144447997874;152364396656;16206791749;16245206389;20334116293;19986788893;141084914713;141021548827;16298857213;16368192436;24635406208;24635430479;141113660538;157304296741;16585182165;16469598887;51697951048;49163176726;153685575308;151725803126;16456195488;16388346390;144650862537;86281187575;148095603095;162455742464;16621131171;16499132430;140878465318;149901857687;141606437230;148337083629;16545180728;16550563368;150464333473;149730652391;154246092251;141141196985
As rãs arborícolas são um tipo de anfíbio?;8878780213;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7858190036;7735798550;7854647702;7946590044;7945939675;7840082406;7891746728;7865157943;7852470457;7764561555;7954575198;7840706154;7734748373;7876388571;8029262933;7721224239;7744299572;7820461517;8023519128;7922819782;7720863905;7944516140;7772857170;7874763249;8044975505;7912663848;7875632856;7886016560;7852390561;7935498512;7944634486;7954064933;7954225479;7833922500;8092625940;7917507054;7859635832;7989791364;7842873978;8037358830;7982830803;7962449638;7866287481;7994048601;7997035440;7750025609;7966228562;7837491643;7888151104;7913882772;7969543133;7874802880;7910790596;8029756245;7883381110;7849394512;7978720567;7851133994;7875222340;7948710880;7931615017;7965374087;7826016282;7810136075;7925411797;7976822521
Christian Bale atua em Velvet Goldmine?;7402948201;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;remove column;7012654577;7147478741;6982601429;7195361481;7210492174;7224387777;7128038706;7110661867;7321691166;7270808598;8632717347;8545059192;7032698642;7183955495;7526035789;7598734390;15691408448;15408665727;7120889883;7065477157;8175441758;8235345520;47819049790;45599669975;7232741610;7245191950;8940238196;8800183687;140481409386;140467480789;7257112253;7299073118;11946047109;11954436593;140162833546;140546798089;7199477964;7521309645;17714485437;16174741562;152114559563;151827492282;7297489403;7397703673;45934164800;33226580489;162972712673;163900938043;7381890179;7340616034;148535034788;55413595966;138943038148;143494693214;7287275373;7347981461;137535141434;73778035401;162166991377;167708197310;7417995917;7309340043;147906483902;69000001590;147191600661;158902875239
